Author_id,Name
11041,judy duarte
11042,"wrath james white,monica j. o'rourke"
11043,"jack ketchum,neal mcpheeters"
11044,"bentley little,douglas clegg,christopher golden"
11045,monica j. o'rourke
11046,"tara taylor quinn,amanda stevens"
11047,"edward lee,elizabeth steffen"
11048,"paul burrell,patrick demarchelier"
11049,hannah alexander
11050,shirley palmer
11051,victoria pade
11052,laura kasischke
11053,robert boswell
11054,judith h. mcquown
11055,andrew harper
11056,joshua gilder
11057,kate morgenroth
11058,taylor kincaid
11059,anitra sheen
11060,keith ablow
11061,"various,jeffrey deaver"
11062,charles king
11063,zelda lockhart
11064,peggy vincent
11065,jeffrey konvitz
11066,"stephen jones,ramsey campbell"
11067,joseph garber
11068,scott smith
11069,"randall adams,william hoffer,marilyn mona hoffer"
11070,glen hirshberg
11071,jennifer l. holm
11072,jere longman
11073,"john skipp,craig spector"
11074,elwood reid
11075,manuela dunn-mascetti
11076,"sayed a. a. razwy,abdullah yusuf ali"
11077,"fyodor dostoevsky,constance garnett,anne hruska"
11078,"malcolm x,alex haley,attallah shabazz"
11079,marie-luise kreuter
11080,marc behm
11081,john steakley
11082,rob kean
11083,mark kistler
11084,donald senior
11085,mary packard
11086,"joan lowery nixon,james mcilrath"
11087,"sarah josepha hale,bruce mcmillan"
11088,"john follain,rita cristofari"
11089,michael cader
11090,"kim bellefontaine,perhenrik gurth"
11091,"vladimir radunsky,vladimir radunsky"
11092,"mary pope osborne,will osborne,sal murdocca"
11093,"dianne snyder,allen say"
11094,"heidi e. y. stemple,jane yolen,roger roth"
11095,"linda ashman,regan dunnick"
11096,virginia hamilton
11097,ellen schecter
11098,"malcolm yorke,lee davis"
11099,"ira wolfman,paul meisel"
11100,"ellen levine,richard williams"
11101,"e. b. white,edward frascino"
11102,elizabeth g. hainstock
11103,ken weber
11104,roger priddy
11105,"robert levine,robert t. levine,meredith hamilton"
11106,patricia beatty
11107,andrea immer
11108,"mark waid,butch guice"
11109,ruth beechick
11110,"tomie depaola,tomie depaola"
11111,tomie depaola
11112,"frances hodgson burnett,nancy bond"
11113,"bill nye,ian g. saunders"
11114,"ellen levine,beth peck"
11115,natalie carabetta
11116,erik c. haugaard
11117,donna m. jackson
11118,augustine
11119,dr. william bonadio
11120,"avery hart,paul mantell"
11121,alexandra m. terzian
11122,jim jordan
11123,mary pope osborne
11124,karen andreola
11125,"naomi black,nancy kalish,loretta mowat"
11126,leisure arts
11127,eds. leisure arts
11128,"mr. jim weidmann,mr. kurt bruner,mr. ron wilson"
11129,"c. akiyama,n. akiyama"
11130,fujihiko kaneda
11131,rita lampkin
11132,"carol akiyama,nobuo akiyama"
11133,hiroko storm
11134,mary stolz
11135,robert tallon
11136,ian sheldon
11137,bruce campbell
11138,esmé raji codell
11139,"penny simkin,etc."
11140,bridgette server
11141,bishop fulton sheen
11142,john beevers
11143,"victor hugo,lee fahnestock,norman macafee"
11144,e. nesbitt
11145,henry graham
11146,"robert frost,geoffrey moore"
11147,gennady spirin
11148,"giuliana pelucchi,giuliana peluchi,antoinette bosc"
11149,benedict j. groeschel
11150,james w. demers
11151,michael d. o'brien
11152,"angela c. santomero,jenine pontillo"
11153,david isaacs
11154,laura berquist
11155,"susan wise bauer,patty martirosian,jay wise,sharon"
11156,"mary pope osborne,troy howell"
11157,"mel gibson,ken duncan"
11158,"tom allen,marcellino d'ambrosio,matthew pinto,mark"
11159,jonathan stroud
11160,joan younger meek
11161,hertha pauli
11162,lenn redman
11163,philip wilkinson
11164,"susan striker,edward kimmel"
11165,elizabeth hallam
11166,"kimberly hahn,scott hahn"
11167,sara wood
11168,"christine o' keeffe lafser,phyllis tickle"
11169,david currie
11170,c. bernard ruffin
11171,mitch pacwa
11172,ronda chervin
11173,patrick madrid
11174,"patrick madrid (editor),foreword by scott hahn"
11175,"geoff benge,janet benge"
11176,"ann mcgovern,tracy sugarman"
11177,"leslie rule,ann rule"
11178,"h. rider haggard,paul hogarth"
11179,"jack hitt,lawrence block,sarah caudwell,tony hille"
11180,"euripides,moses hadas,moses hadas,john mclean"
11181,t.e. lawrence
11182,"charles p. curtis jr.,ferris greenslet"
11183,"maria beesing,robert j. nogosek,patrick h. o'leary"
11184,"pierre-ambrois-francois choderlos de laclos,richar"
11185,michael allen dymmoch
11186,"louise taylor,barbara e. cohen"
11187,"tennessee williams,tennessee williams"
11188,"charles dickens,patricia ingham"
11189,"virgil,mandelbaum"
11190,robert m. quackenbush
11191,sarah graves
11192,a.a. milne
11193,"parker c. hinter,della rowland"
11194,"paul fleischman,john jude palencar,andrew glass"
11195,"janet frank,paul meisel"
11196,jeff abbott
11197,george downing
11198,"kathleen keating,mimi noland"
11199,evelyn e. smith
11200,james fox
11201,jan lynette dargatz
11202,raymond lamont-brown
11203,connie fedderson
11204,ross thomas
11205,shelley freydont
11206,"lesilie meier,leslie meier"
11207,"howard pyle,adapted version by alexa villanueva"
11208,harriet lerner
11209,suzette tyler
11210,"anne mccaffrey,margaret ball,stephen hickman"
11211,fran lebowitz
11212,leo buscaglia
11213,"kate klise,m. sarah klise"
11214,"william shakespeare,beverley birch"
11215,emily brightwell
11216,"niall williams,christine breen"
11217,"william shakespeare,louis b. wright,virginia a. la"
11218,woodward
11219,aline romanos
11220,"ronni eisenberg,kate kelly"
11221,carol gilligan
11222,peter russell
11223,bob rosner
11224,les rhodes
11225,"jean-dominique bauby,jeremy leggatt"
11226,gerald jampolsky
11227,dorothy l sayers
11228,terry cole-whittaker
11229,jessica mitford
11230,baroness orczy
11231,deborah adams
11232,"michelle kwan,laura m. james"
11233,jacqueline girdner
11234,"ellen fein,sherrie schneider"
11235,lou jane temple
11236,john hockenberry
11237,sheldon rubin
11238,laurien berenson
11239,"arlene matthews,nadine mockler"
11240,frances gray patton
11241,"emmuska orczy, baroness orczy"
11242,"carolyn keene,mildred a. wirt"
11243,"carolyn keene,russell h. tandy"
11244,"virgil,allen mandelbaum"
11245,diane m stortz
11246,andy mangels
11247,"nancy lee teaff m.d.,kim wright wiley"
11248,downing
11249,"parker c. hinter,della rowland,chuck slack"
11250,carla jablonski
11251,"donald m. silver,patricia j. wynne,patricia j. wyn"
11252,ludwig  bemelmans
11253,lisa eisenberg
11254,"jesse younger,aurelius battaglia"
11255,"millicent ellis selsam,jennifer dewey"
11256,read
11257,vincent andriani
11258,henrik drescher
11259,"robert loren fleming,ken kimmelman"
11260,"elspeth murphy,jane e. nelson"
11261,john walsh
11262,jonathan frakes
11263,"nancy l. mace,peter v. rabins"
11264,"terence; crider, bill; lee, wendi; schumacher, ail"
11265,lazaris
11266,"edgar lee masters,john hollander"
11267,nancy fairbanks
11268,andrew carroll
11269,robert kimmel smith
11270,george sullivan
11271,emma gelders sterne
11272,donald j. sobol
11273,"zilpha keatley snyder,alton raible"
11274,richard skinner
11275,"jason moss,jeffrey kottler"
11276,anton chaitkin
11277,e .m. delafield
11278,"e. m. delafield,arthur watts,mary borden"
11279,"sharyn mccrumb,elizabeth foxwell"
11280,hamilton crane
11281,lee charles kelley
11282,"frank ferrell,janet ferrell,edward wakin"
11283,joan embery
11284,"martin h. greenberg,steven h silver,anne mccaffrey"
11285,george macdonald
11286,gene stratton porter
11287,lori marie carlson
11288,m. c. beaton
11289,carol anne o'marie
11290,"myrna culbreath,sondra marshak"
11291,gary trudeau
11292,jeffrey moussaieff masson
11293,"eve bunting,donald carrick"
11294,"roger zelazny,lebbeus woods"
11295,"doreen tovey,jaqueline king"
11296,robert ellsberg
11297,ruth teichroeb
11298,julie nixon eisenhower
11299,"lori copeland,angela elwell hunt"
11300,patricia windsor
11301,norma mazer
11302,"herbert fensterheim ph.d.,jean baer"
11303,sydney taylor
11304,"mark twain,george eliot"
11305,deborah donnelly
11306,margaret forster
11307,s. gross
11308,dorie byers
11309,edward ball
11310,laura pedersen
11311,judith fein
11312,eastman kodak company
11313,phyllis rose
11314,"jean wickstrom liles,lisa a. hooper"
11315,"richard lockridge,frances lockridge"
11316,"francess lin lantz,scholastic books"
11317,jennifer worick
11318,tip o'neill
11319,manuel j. smith
11320,dick king-smith
11321,kate douglas wiggin
11322,"kenneth grahame,susan cooper"
11323,"maurice sendak,maurice sendak"
11324,deborah g. felder
11325,b. b. hiller
11326,stephen krensky
11327,"plato,f. m. cornford"
11328,jack shepherd
11329,thomas nelson publishers
11330,"betty macdonald,hilary knight"
11331,william stevenson
11332,charlotte elkins
11333,kenneth giles
11334,"erle stanley gardner,a. a. fair"
11335,laurel robertson
11336,david wallechinsky
11337,"frances burnett,julie harris"
11338,farley mowat
11339,"chuck yeager,charles leerhsen"
11340,jim razzi
11341,claire tomalin
11342,amanda brown
11343,"peter sis,peter sis"
11344,kathryn kenny
11345,susan feldmann
11346,charles e. funk
11347,betty neels
11348,"stewart cowley,susi adams"
11349,mark saltzman
11350,douglas j. rumford
11351,bill hinds
11352,sidonie­gabrielle colette
11353,"lynn kurland,casey claybourne,elizabeth bevarly,je"
11354,boris pasternak
11355,iris rainer dart
11356,"otto penzler,thomas h. cook"
11357,"richard p. feynman,christopher sykes"
11358,"l. frank baum,john r. neill"
11359,sister carol anne o'marie
11360,"jackie french koller,judith mitchell"
11361,mary rodgers
11362,harold s. kushner
11363,susan allen toth
11364,"william shakespeare,robert b. heilman"
11365,mignon good eberhart
11366,judith thurman
11367,"dorothy law nolte ph.d.,rachel harris l.c.s.w.  ph"
11368,josephinetey
11369,"joshua reynolds,pat rogers"
11370,elizabeth forsythe hailey
11371,jim lovell
11372,"mark twain,alfred kazin"
11373,barbara bush
11374,"peter wright,paul greengrass"
11375,"jan karon,toni goffe"
11376,clement c. moore
11377,robin (&amp; anne mccaffrey) wood
11378,"samuel richardson,william sale jr"
11379,"thomas t. noguchi,joseph dimona"
11380,leslie o'kane
11381,w. fezler
11382,a. j. russell
11383,don h polston
11384,michael mitton
11385,"joel martin,patricia romanowski"
11386,"gene stratton porter,michael lowerbein"
11387,mikel vause
11388,peggy fleming
11389,bert stern
11390,helen eustis
11391,john shelby spong
11392,"brian wilson,todd gold"
11393,mother teresa
11394,deborah woodworth
11395,"louisa may alcott,louis jambor"
11396,"bette lord,sansan"
11397,nicola de pulford
11398,hugh fleetwood
11399,deborah raney
11400,"arthur lyons,marcello truzzi"
11401,"joe jackson,william burke jr.,william styron"
11402,"gerald durrell,ralph thompson"
11403,stewart farrar
11404,anthony louis
11405,"fatima mernissi,ruth v. ward"
11406,ellen cooney
11407,liz jarrett
11408,john louis anderson
11409,bob puhala
11410,sally s. wright
11411,w. allen werneken
11412,harold s kushner
11413,john jay osborn jr
11414,christopher phillips
11415,willa sibert cather
11416,jennifer lee
11417,ann howard creel
11418,christopher d. hudson
11419,"mary mcbride,veronica mcbride,christine tripp"
11420,joe fellegy
11421,"marie evans,ann shakeshaft"
11422,"karen casey,martha vanceburg"
11423,mary murray delaney
11424,jay jennings
11425,ashleigh bryce clayton
11426,howard mohr
11427,john d. seymour
11428,geoff dyer
11429,conari press
11430,hazelden publishing
11431,jesse ventura
11432,"edward abbey,douglas brinkley"
11433,ming-dao deng
11434,ben starnes
11435,"paul sloane,myron miller"
11436,rosemary daniell
11437,steve gannon
11438,valerie w. wesley
11439,kathleen barret
11440,"tamela hancock murray,linda lyle,christine lynxwil"
11441,"darwin porter,danforth prince"
11442,"erri de luca,michael moore"
11443,"marion dane bauer,trina schart hyman"
11444,tony potter
11445,"mattie j. t. stepanek,gary zukav"
11446,anton myrer
11447,"richard w. chilson,julian"
11448,sandra gulland
11449,deborah chiel
11450,jill shalvis
11451,gerald malcolm durrell
11452,carter
11453,"matthew strebe,charles perkins,james chellis"
11454,"james chellis,matthew strebe,charles perkins"
11455,lisa donald
11456,raymond barnett
11457,"aleksandr isaevich solzhenitsyn,thomas p. whitney"
11458,michelle m. sagara
11459,bart davis
11460,irving
11461,matthew mead
11462,irwin shaw
11463,robert heinlein
11464,"arthur c. clarke,stanley kubrick"
11465,"jerry pournelle,roland green"
11466,"beryl markham,mary s. lovell"
11467,"rigoberta menchú,elisabeth burgos-debray,ann wrigh"
11468,anne raeff
11469,marina picasso
11470,zelig pliskin
11471,kate walbert
11472,dina temple-raston
11473,john dean
11474,susannah heschel
11475,mark epstein
11476,"betsy reed,katha pollitt"
11477,"nathaniel  philbrick,scott brick"
11478,"stephen crane,robert stone"
11479,"louis de bernières,stephen lang"
11480,"oscar wilde,isobel murray"
11481,library of america
11482,chiang yee
11483,james t. farrell
11484,mike tidwell
11485,maureen dean
11486,"banana yoshimoto,michael emmerich"
11487,w. ralph eubanks
11488,john mcafee
11489,frank conroy
11490,"geoffrey giuliano,brenda giuliano,timothy leary"
11491,abbas milani
11492,dawn turner trice
11493,hortense calisher
11494,"tony horwitz,daniel gerroll"
11495,"dawn powell,tim page"
11496,grace paley
11497,"neil gaiman,gene wolfe"
11498,katherine towler
11499,michelle passoff
11500,epicurus
11501,dean r. spitzer ph.d.
11502,patricia foster
11503,pauli murray
11504,"milton steinberg,chaim potok"
11505,g. a. mckevett
11506,"james m. citrin,richard smith"
11507,sarah strohmeyer
11508,t. l. gray
11509,anna davis
11510,geralyn dawson
11511,scott gray
11512,susan andersen
11513,carlton smith
11514,"john grisham,dennis boutsikaris"
11515,linda markowiak
11516,campbell
11517,claudia bishop
11518,kathleen taylor
11519,janice kay johnson
11520,trish jensen
11521,mary burton
11522,rebecca price janney
11523,kathleen webb
11524,"jennifer drew,barbara dunlop"
11525,alex matthews
11526,wensley clarkson
11527,william flanagan
11528,aphrodite jones
11529,james neff
11530,winn
11531,maggie simpson
11532,eileen fulton
11533,katherine deauxville
11534,"nora roberts,jill gregory,ruth ryan langan,mariann"
11535,"sandy steen,victoria pade"
11536,joan kilby
11537,jane graves
11538,sheryl lynn
11539,jean barrett
11540,ann voss peterson
11541,"jayne ann krentz,barbara delinsky"
11542,kathleen o'brien
11543,patricia potter
11544,coerte v. w. felske
11545,gini hartzmark
11546,iris ranier dart
11547,"darlene gardner,dawn atkins"
11548,lori wilde
11549,susan rogers cooper
11550,"h.g. wells,w. warren wagar"
11551,"bette greene,charles lilly"
11552,melissa lowell
11553,mel gilden
11554,"mel gilden,darren star"
11555,k. t. smith
11556,norma johnston
11557,l. p. hartley
11558,"daniel defoe,j. donald crowley"
11559,l. r. wright
11560,laurie colwin
11561,"lloyd alexander,margot zemach"
11562,voltaire
11563,mona simpson
11564,"donald m. epstein,nathaniel altman"
11565,"george dawson,richard glaubman"
